id,mssv,listening,reading,total,mamh,ghichu
3622.0,723A74AEXPvAibaEXe+6mZaWgr2AGas55XCA0P1t,35,48,450.0, Miễn ENG03, Qui đổi TOEIC
3623.0,35CFC31BXPvAibaEXe+iIJOpfrvDw19cYffrUhx5,31,52,450.0, ENG04, Qui đổi TOEIC
3624.0,7E8E6269XPvAibaEXe+Bn/Kbq8h84OsrwaWP9SkQ,29,54,450.0, Miễn ENG03, Qui đổi TOEIC
3625.0,0EECF6C7XPvAibaEXe8IsBka/KfNv325nO+dEjhm,34,49,450.0, ENG04, Qui đổi TOEIC
3626.0,4F79E707XPvAibaEXe/RBAYWwu4rYNIkSP61IeIY,32,51,450.0, Miễn ENG03, Qui đổi TOEIC
3627.0,3F81C3D7XPvAibaEXe+XuNgf2Sify1DZCep8W6Wh,41,42,450.0, Miễn ENG03, Qui đổi TOEIC
3628.0,48305A09XPvAibaEXe/9LBBkdbcCWLfm5Pw4tl3x,36,47,450.0, Miễn ENG03, Qui đổi TOEIC
3629.0,AB623FA4XPvAibaEXe+e2tIVVtPhOa1k8j2WExsB,35,47,445.0, ENG03, Qui đổi TOEIC
3630.0,7C2CEA0AXPvAibaEXe92/FvKjToSoV72xUFP9rNQ,26,56,445.0, ENG03, Qui đổi TOEIC
3631.0,E5790E57XPvAibaEXe+pyJpvsB6nZJtM9boesbxC,37,45,445.0, ENG03, Qui đổi TOEIC
3632.0,9200EC24XPvAibaEXe9Hf/fJ8gF3WmBuDSc/Wxbo,35,47,445.0, ENG03, Qui đổi TOEIC
3633.0,96B66504XPvAibaEXe+pyJpvsB6nZBnR1cX/K7WN,34,48,445.0, ENG03, Qui đổi TOEIC
3634.0,13C6A6DDXPvAibaEXe+M91Hzrx3qMNwrhWKG+RJt,34,48,445.0, ENG03, Qui đổi TOEIC
3635.0,417ED4EBXPvAibaEXe9Vh8FJ4R+4oT/eEsBQo2wy,35,47,445.0, ENG03, Qui đổi TOEIC
3636.0,61978B99XPvAibaEXe+VfAA12Tmd+98FEI970CFe,37,45,445.0, ENG03, Qui đổi TOEIC
3637.0,5BD7719AXPvAibaEXe+Ee/bNoyDJsvCeLK+oL0vG,37,45,445.0, ENG03, Qui đổi TOEIC
3638.0,7F21D7CBXPvAibaEXe/YaY6MZEJIi92GLOnymj9G,36,46,445.0, ENG03, Qui đổi TOEIC
3639.0,046DFC1EXPvAibaEXe8d5+4VMyfVsJ8BKuqNRrBF,33,49,445.0, ENG03, Qui đổi TOEIC
3640.0,008BC94CXPvAibaEXe9/w7qCPr4fx1vMkMDBbGR/,36,46,445.0, ENG03, Qui đổi TOEIC
3641.0,F4134FB8XPvAibaEXe+GGliW+AfAjF1YrHYmVrLk,33,49,445.0, ENG03, Qui đổi TOEIC
3642.0,AF601E37XPvAibaEXe8hixWw/kWsbBGyoGZdo74J,38,43,440.0, ENG03, Qui đổi TOEIC
3643.0,9CE4F051XPvAibaEXe+Bn/Kbq8h84DwNhItH3scO,31,50,440.0, ENG03, Qui đổi TOEIC
3644.0,10284077XPvAibaEXe9V50Ts4UAUsDmSppki+qRw,32,49,440.0, ENG03, Qui đổi TOEIC
3645.0,23A201EAXPvAibaEXe+QrwS/gm46TaMBrb4xyvLe,33,48,440.0, ENG03, Qui đổi TOEIC
3646.0,26740212XPvAibaEXe/bcCn8ANC28Hcw78S2UWBe,31,50,440.0, ENG03, Qui đổi TOEIC
3647.0,8D595135XPvAibaEXe/7VNok06ub0AZtZPeKXUSA,33,48,440.0, ENG03, Qui đổi TOEIC
3648.0,1C609B59XPvAibaEXe8UkZVD+5XbrP9fRgzYGpJ+,40,41,440.0, ENG03, Qui đổi TOEIC
3649.0,ABADFDC2XPvAibaEXe+KaiYHkmXYCUles4FOUDbU,33,48,440.0, ENG03, Qui đổi TOEIC
3650.0,56A02559XPvAibaEXe9C4sLv8jLDI6uI7KOaVZT+,34,47,440.0, ENG03, Qui đổi TOEIC
3651.0,DD7519E7XPvAibaEXe+6mZaWgr2AGUEgbTnnJ9UP,33,48,440.0, ENG03, Qui đổi TOEIC
3652.0,FEF5CD5AXPvAibaEXe+QrwS/gm46TcFPFqmLPWVr,29,52,440.0, ENG03, Qui đổi TOEIC
3653.0,6AF26F27XPvAibaEXe/75frwBkQTnWpTK5rW+sJw,33,48,440.0, ENG03, Qui đổi TOEIC
3654.0,525C8A2AXPvAibaEXe/UmsX+Yo/cnzgxdMaGy14w,40,41,440.0, ENG03, Qui đổi TOEIC
3655.0,AB0C7AB6XPvAibaEXe9yRt5bXcOfsh6ASALVihBA,33,48,440.0, ENG03, Qui đổi TOEIC
3656.0,19220744XPvAibaEXe9cUsS4F6r57fg/S/HCyNTC,37,44,440.0, ENG03, Qui đổi TOEIC
3657.0,2F4AA886XPvAibaEXe+1exR/9VxBI9T1vUatjQeY,35,46,440.0, ENG03, Qui đổi TOEIC
3658.0,5FF5373FXPvAibaEXe9SFfs6TdZlWSsTB+cj1iTY,36,45,440.0, ENG03, Qui đổi TOEIC
3659.0,468CAE9CXPvAibaEXe/twT+sf632fdkP6ftA8QP3,40,41,440.0, ENG03, Qui đổi TOEIC
3660.0,8A8ED994XPvAibaEXe+8xcWrHsA1Kp7iS70u/MO2,32,49,440.0, ENG03, Qui đổi TOEIC
3661.0,6EC57E8DXPvAibaEXe/q/d6S7LoUw//adMKmNVCj,29,51,435.0, ENG03, Qui đổi TOEIC
3662.0,E8AA6831XPvAibaEXe92/FvKjToSoTO9yClebju/,40,40,435.0, ENG03, Qui đổi TOEIC
3663.0,7D1E0EBBXPvAibaEXe8OSOsXgIr1Ifjh1Jzxruo4,32,48,435.0, ENG03, Qui đổi TOEIC
3664.0,1DD8DC93XPvAibaEXe+Gf10rrPWIym+cDmR0Kt38,30,50,435.0, ENG03, Qui đổi TOEIC
3665.0,28A49A8BXPvAibaEXe81fV8vPRwD6Lnl35EWVuyL,38,42,435.0, ENG03, Qui đổi TOEIC
3666.0,2EB6D9A5XPvAibaEXe9UjnPPEYi4UY/rJc+1ew4U,37,43,435.0, ENG03, Qui đổi TOEIC
3667.0,E955672EXPvAibaEXe+vuDGG5hNDv0w7HQ6Pf55r,33,47,435.0, ENG03, Qui đổi TOEIC
3668.0,088B76A4XPvAibaEXe8wj1bWOnrKYQKrIGLhaxdW,35,45,435.0, ENG03, Qui đổi TOEIC
3669.0,8FCFE45BXPvAibaEXe80jwV8UBfNh1ybAXX1sy30,33,47,435.0, ENG03, Qui đổi TOEIC
3670.0,918D8E73XPvAibaEXe8hixWw/kWsbPNLok+eTs/i,35,45,435.0, ENG03, Qui đổi TOEIC
3671.0,1682958DXPvAibaEXe+SbxsvF9MWxENJYf102hE/,37,43,435.0, ENG03, Qui đổi TOEIC
3672.0,AAD47E91XPvAibaEXe/MMx1dMBtPnZSiumv5WHCQ,33,47,435.0, ENG03, Qui đổi TOEIC
3673.0,E918A472XPvAibaEXe/kVP5zrg5wIW5pqxmRzfky,28,52,435.0, ENG03, Qui đổi TOEIC
3674.0,C4EE9609XPvAibaEXe+GGliW+AfAjDMilsuoL5J7,31,49,435.0, ENG03, Qui đổi TOEIC
3675.0,03816B23XPvAibaEXe/1Yakz2BGJTcBso5ZBcYrz,28,51,430.0, ENG03, Qui đổi TOEIC
3676.0,5AC06D0EXPvAibaEXe+Pxorfe/k8Cb4dY+IZRX8Y,26,53,430.0, ENG03, Qui đổi TOEIC
3677.0,DB1873DFXPvAibaEXe8bHoSDwbr9UoDKldsBOWvv,32,47,430.0, ENG03, Qui đổi TOEIC
3678.0,3FBB1D68XPvAibaEXe+JOtnwEvC97haoiLV2f1hx,34,45,430.0, ENG03, Qui đổi TOEIC
3679.0,C7FEF0A4XPvAibaEXe+JOtnwEvC97jdaQ9RuwdsB,34,45,430.0, ENG03, Qui đổi TOEIC
3680.0,FEB0C633XPvAibaEXe+P3P+fEFRIWCovtvpxa3qR,27,52,430.0, ENG03, Qui đổi TOEIC
3681.0,FEA6DCEEXPvAibaEXe8YD29zP3MXD+T794TeH8FF,43,36,430.0, ENG03, Qui đổi TOEIC
3682.0,5B814493XPvAibaEXe/CLThnKnYPfq1UKzLezkZo,34,45,430.0, ENG03, Qui đổi TOEIC
3683.0,DEAB4F4EXPvAibaEXe/Yg42D1b4hlMKY2TQc7/nt,37,42,430.0, ENG03, Qui đổi TOEIC
3684.0,8B1987BCXPvAibaEXe/twT+sf632faSMkP/nbJtw,34,45,430.0, ENG03, Qui đổi TOEIC
3685.0,40F613D8XPvAibaEXe8bVXYGG8kdZSrU8e0y+hru,31,48,430.0, ENG03, Qui đổi TOEIC
3686.0,DCA5EED3XPvAibaEXe+k7kwcfMfIzDOjFRxYFAWF,31,48,430.0, ENG03, Qui đổi TOEIC
3687.0,95ACAB74XPvAibaEXe8SRnjkoZQJQgk6twKM8k5U,39,40,430.0, ENG03, Qui đổi TOEIC
3688.0,EC52FE2AXPvAibaEXe/UqphXuwxfvJn0dEMmXHKl,37,42,430.0, ENG03, Qui đổi TOEIC
3689.0,D980CC25XPvAibaEXe+M91Hzrx3qMFWf7LsaUJs7,32,47,430.0, ENG03, Qui đổi TOEIC
3690.0,81BED50DXPvAibaEXe/3SQynmW7eujPXqTOowx88,29,49,425.0, ENG03, Qui đổi TOEIC
3691.0,EC8A21ECXPvAibaEXe8bHoSDwbr9UmqihlFYfs8t,28,50,425.0, ENG03, Qui đổi TOEIC
3692.0,44FE58EDXPvAibaEXe9nP2x7vQNdVYFeLprMuFmm,32,46,425.0, ENG03, Qui đổi TOEIC
3693.0,31B4A7D2XPvAibaEXe9lVlYxgSyBvyn1swHffiei,30,48,425.0, ENG03, Qui đổi TOEIC
3694.0,54F70EB4XPvAibaEXe/pj/zSBjVU9H0I9Q8LuhmG,23,55,425.0, ENG03, Qui đổi TOEIC
3695.0,B19CCC5AXPvAibaEXe/k5cHhyiupXFItha8MpEch,28,50,425.0, ENG03, Qui đổi TOEIC
3696.0,EBFB9448XPvAibaEXe+IVHw2W4UqajGc1g2HShpV,31,47,425.0, ENG03, Qui đổi TOEIC
3697.0,694CF3A9XPvAibaEXe/c+AA7R58MU+cMKb0kBta2,27,51,425.0, ENG03, Qui đổi TOEIC
3698.0,1382F827XPvAibaEXe/c+AA7R58MUzM2Cg/fmw84,36,42,420.0, ENG03, Qui đổi TOEIC
3699.0,85E62673XPvAibaEXe+55g1kTuqhAxvdhsciV5yT,35,43,420.0, ENG03, Qui đổi TOEIC
3700.0,9776479FXPvAibaEXe/VnvhYBb4TNM5Hh0XsKwYo,34,44,420.0, ENG03, Qui đổi TOEIC
3701.0,E2638968XPvAibaEXe+55g1kTuqhA+ZtZ7D+vplh,37,41,420.0, ENG03, Qui đổi TOEIC
3702.0,38DAFA34XPvAibaEXe9t3AmSkf7FuaFg1NEYAf7f,34,44,420.0, ENG03, Qui đổi TOEIC
3703.0,27C44449XPvAibaEXe+Ee/bNoyDJsiEhLWZq+MLD,33,45,420.0, ENG03, Qui đổi TOEIC
3704.0,32FFA662XPvAibaEXe828ep1J4avvMXiA7ddRAtP,38,40,420.0, ENG03, Qui đổi TOEIC
3705.0,D77FDEE1XPvAibaEXe+KaiYHkmXYCZ7rEmr37UsG,36,42,420.0, ENG03, Qui đổi TOEIC
3706.0,327B0751XPvAibaEXe/9LBBkdbcCWFBbfXlCb9MQ,42,36,420.0, ENG03, Qui đổi TOEIC
3707.0,B13867DBXPvAibaEXe8+Fg7a0Y1jCVI9qS8LK3sy,26,51,415.0, ENG03, Qui đổi TOEIC
3708.0,2ECBA125XPvAibaEXe/3r71QULrjpwU104+eMJna,27,50,415.0, ENG03, Qui đổi TOEIC
3709.0,8FFB4598XPvAibaEXe/YUZi7fAhqUBNw2bWJFCL3,27,50,415.0, ENG03, Qui đổi TOEIC
3710.0,6F385873XPvAibaEXe9mpn5IvDinR9SzLfWNV6p7,24,53,415.0, ENG03, Qui đổi TOEIC
3711.0,464BB955XPvAibaEXe8drPFSmj8q7y890WliBMen,34,43,415.0, ENG03, Qui đổi TOEIC
3712.0,6EE844F3XPvAibaEXe/Yg42D1b4hlM0UX0BHinO5,35,42,415.0, ENG03, Qui đổi TOEIC
3713.0,516CB8B7XPvAibaEXe9V50Ts4UAUsHjBBjr+GpN6,33,44,415.0, ENG03, Qui đổi TOEIC
3714.0,73AB42FBXPvAibaEXe+LaXEhdAaoNN8kHcuz6VWe,38,39,415.0, ENG03, Qui đổi TOEIC
3715.0,45F9BE50XPvAibaEXe9kTkrXS1NJ3kNPMnkQ/DRU,27,50,415.0, ENG03, Qui đổi TOEIC
3716.0,DE859E42XPvAibaEXe/GgxgRg2iezh/uiL68zver,33,44,415.0, ENG03, Qui đổi TOEIC
3717.0,82547EC6XPvAibaEXe8+b4756rik/pr7xGsqP4MF,32,45,415.0, ENG03, Qui đổi TOEIC
3718.0,E3840FEAXPvAibaEXe++7urnOIV05ADxb2ZmCtN3,33,44,415.0, ENG03, Qui đổi TOEIC
3719.0,FF8A419FXPvAibaEXe8uDPDBBTbYrMZOW6f+ONC4,31,46,415.0, ENG03, Qui đổi TOEIC
3720.0,20EC54C4XPvAibaEXe8SRnjkoZQJQjhZ40tOzHWk,34,43,415.0, ENG03, Qui đổi TOEIC
3721.0,CBDE287BXPvAibaEXe8xN1Ehxu1cb46fWfoT+ewn,32,45,415.0, ENG03, Qui đổi TOEIC
3722.0,A9194BC8XPvAibaEXe/6es9ZTmhAJWH1GOHxiRfg,30,47,415.0, ENG03, Qui đổi TOEIC
3723.0,E21EFC01XPvAibaEXe+Dzz08DYrYWXWMNkTLsBop,29,48,415.0, ENG03, Qui đổi TOEIC
3724.0,45A8889BXPvAibaEXe9Tdz4CswjA142MwwlYy7O0,26,51,415.0, ENG03, Qui đổi TOEIC
3725.0,42F00DCFXPvAibaEXe+pX9RZhc1jhpkO3b8v15wU,34,43,415.0, ENG03, Qui đổi TOEIC
3726.0,4B5CB26FXPvAibaEXe/bcCn8ANC28NGOO+8FZVG9,36,40,410.0, ENG03, Qui đổi TOEIC
3727.0,B1514F65XPvAibaEXe+/+q/J1of16Ga04T1Iec1N,35,41,410.0, ENG03, Qui đổi TOEIC
3728.0,444686CAXPvAibaEXe+eLwYwh5Iyyr5HbB4Tx27j,33,43,410.0, ENG03, Qui đổi TOEIC
3729.0,B26042E6XPvAibaEXe9MnecufC0W/ggcD4DvOK2R,35,41,410.0, ENG03, Qui đổi TOEIC
3730.0,E50726CDXPvAibaEXe/6gqqbvLbYM/6RR8S9lF0l,31,45,410.0, ENG03, Qui đổi TOEIC
3731.0,08782EBCXPvAibaEXe9zVZKaStZ09MV9x0bcbU8i,36,40,410.0, ENG03, Qui đổi TOEIC
3732.0,4D99C6D7XPvAibaEXe+iIJOpfrvDw4SXoIW1xkf5,34,42,410.0, ENG03, Qui đổi TOEIC
3733.0,94C40B80XPvAibaEXe9FHRfjQvHQkT4dzzR5MVUQ,32,44,410.0, ENG03, Qui đổi TOEIC
3734.0,19BBE919XPvAibaEXe9/w7qCPr4fx730Ys7C6Pnx,26,50,410.0, ENG03, Qui đổi TOEIC
3735.0,812C5E9FXPvAibaEXe+WdrMfsV/1fVw27FKbS506,34,42,410.0, ENG03, Qui đổi TOEIC
3736.0,EBA37443XPvAibaEXe++B0JyCbXA1I08YIdcevqB,31,45,410.0, ENG03, Qui đổi TOEIC
3737.0,49EE5BF0XPvAibaEXe8xcSmc61U16HrHDDt0q6Oc,32,44,410.0, ENG03, Qui đổi TOEIC
3738.0,DA376F77XPvAibaEXe+EAlU+wSWpDUxA0T/a6fin,35,41,410.0, ENG03, Qui đổi TOEIC
3739.0,FD1D86A8XPvAibaEXe/9LBBkdbcCWH3XmaplIwCP,30,46,410.0, ENG03, Qui đổi TOEIC
3740.0,5333A1ABXPvAibaEXe9dgf/EzU6ZBRbjI62p5+N9,30,45,405.0, ENG03, Qui đổi TOEIC
3741.0,1A6BD388XPvAibaEXe9W37M5rySWmDuKUH0x/6px,30,45,405.0, ENG03, Qui đổi TOEIC
3742.0,5F69463DXPvAibaEXe+SXBrvSceI6Si7U/SEq7FM,36,39,405.0, ENG03, Qui đổi TOEIC
3743.0,A15ECD7BXPvAibaEXe+Dzz08DYrYWevCepZfGE5n,31,44,405.0, ENG03, Qui đổi TOEIC
3744.0,B3CCFD33XPvAibaEXe9T8X64vL5Kd285lRVD0t68,30,45,405.0, ENG03, Qui đổi TOEIC
3745.0,238E4A5CXPvAibaEXe9mpn5IvDinR+4dnES1zYX7,33,42,405.0, ENG03, Qui đổi TOEIC
3746.0,1284DE58XPvAibaEXe+oM1KMvbbnDETxQPWUtba/,40,35,405.0, ENG03, Qui đổi TOEIC
3747.0,90BC810DXPvAibaEXe/J0r+JN9xEWU7iSREmZLi7,37,38,405.0, ENG03, Qui đổi TOEIC
3748.0,4338F05FXPvAibaEXe+ba4DZYrt+PL8XsMFUL5Yx,22,53,405.0, ENG03, Qui đổi TOEIC
3749.0,0001EB57XPvAibaEXe/twT+sf632fUXnsgPGeB4G,31,44,405.0, ENG03, Qui đổi TOEIC
3750.0,D02B3E50XPvAibaEXe+0nHjb2tGOx2oD1OrrIYvE,37,38,405.0, ENG03, Qui đổi TOEIC
3751.0,F999B6BAXPvAibaEXe/6gqqbvLbYMxj+9Mk/rSE1,28,47,405.0, ENG03, Qui đổi TOEIC
3752.0,09238D06XPvAibaEXe+M91Hzrx3qMP7qlUOm2nUh,39,36,405.0, ENG03, Qui đổi TOEIC
3753.0,F50F9E29XPvAibaEXe/PfwiDaLddEtDWK1YGQjHw,18,57,405.0, ENG03, Qui đổi TOEIC
3754.0,3672838EXPvAibaEXe+23cTkF8qTDytadlIBqcY0,28,47,405.0, ENG03, Qui đổi TOEIC
3755.0,ACFE0B34XPvAibaEXe+ba4DZYrt+PIlTWsa5VdjD,34,41,405.0, ENG03, Qui đổi TOEIC
3756.0,9C8A98BFXPvAibaEXe+e2tIVVtPhOd/01/kUcm3X,30,45,405.0, ENG03, Qui đổi TOEIC
3757.0,205C57DAXPvAibaEXe/NPUyacSAr+F2fVyxbm6E1,25,50,405.0, ENG03, Qui đổi TOEIC
3758.0,96FB7A63XPvAibaEXe8UkZVD+5XbrHcUj5QffQfy,36,39,405.0, ENG03, Qui đổi TOEIC
3759.0,3A6A920DXPvAibaEXe/pu9fEdzG2ay0K718vt9kt,29,45,400.0, ENG03, Qui đổi TOEIC
3760.0,FD3F195DXPvAibaEXe9lUBdG2blqkl/kK90e0GkM,28,46,400.0, ENG03, Qui đổi TOEIC
3761.0,B0C7AB81XPvAibaEXe+Bn/Kbq8h84PR7K1SVKA8p,31,43,400.0, ENG03, Qui đổi TOEIC
3762.0,BFCBFAAEXPvAibaEXe+YbqS6wWaMivUkl/ywIT8S,32,42,400.0, ENG03, Qui đổi TOEIC
3763.0,51164227XPvAibaEXe95BgJyC1XgNTdcv0Dg5gvu,34,40,400.0, ENG03, Qui đổi TOEIC
3764.0,39F053A4XPvAibaEXe9zVZKaStZ09Mr38O1aLuN9,36,38,400.0, ENG03, Qui đổi TOEIC
3765.0,B3E4390BXPvAibaEXe9W37M5rySWmEqb+nLH1R9F,28,46,400.0, ENG03, Qui đổi TOEIC
3766.0,9E1721A7XPvAibaEXe/ESOA28kZtDod6ZWkzGwru,34,40,400.0, ENG03, Qui đổi TOEIC
3767.0,B89D68F9XPvAibaEXe+0nHjb2tGOx1psizHspAX/,36,38,400.0, ENG03, Qui đổi TOEIC
3768.0,7CD6C7E2XPvAibaEXe8mAGU8TlDzsswIFIIM7rl7,35,39,400.0, ENG03, Qui đổi TOEIC
3769.0,A8902BBAXPvAibaEXe8f56j3W7C5xj5EFAhStg5y,35,39,400.0, ENG03, Qui đổi TOEIC
3770.0,FE13C8CEXPvAibaEXe+b/3AZFelvL2sbDicd8t4R,27,47,400.0, ENG03, Qui đổi TOEIC
3771.0,B766509CXPvAibaEXe/J0r+JN9xEWXOqROacDTSj,37,37,400.0, ENG03, Qui đổi TOEIC
3772.0,8A9E274DXPvAibaEXe8SWoXWekDacAhXuSMjUqoe,32,42,400.0, ENG03, Qui đổi TOEIC
3773.0,9F742D38XPvAibaEXe/i44g6992J0zPB0kzUH/Wd,35,39,400.0, ENG03, Qui đổi TOEIC
3774.0,DAF17921XPvAibaEXe/ESOA28kZtDsLToj5QZohy,29,45,400.0, ENG03, Qui đổi TOEIC
3775.0,F546660AXPvAibaEXe8xcSmc61U16Kjc+usnct+1,35,39,400.0, ENG03, Qui đổi TOEIC
3776.0,7E3853DCXPvAibaEXe+boSxJoV2lkJhHPBWRkRqK,38,36,400.0, ENG03, Qui đổi TOEIC
3777.0,1EDE5AE1XPvAibaEXe+WdrMfsV/1fQZwiaLJMnIu,25,49,400.0, ENG03, Qui đổi TOEIC
3778.0,F7047BC2XPvAibaEXe9/w7qCPr4fx1n88eauBXwE,27,47,400.0, ENG03, Qui đổi TOEIC
3779.0,E60BCA2EXPvAibaEXe9FR5ZajZxlow5Dphp2uGOC,26,48,400.0, ENG03, Qui đổi TOEIC
3780.0,C8062C0DXPvAibaEXe+Gf10rrPWIyr4sLBxKXudI,33,41,400.0, ENG03, Qui đổi TOEIC
3781.0,A487802CXPvAibaEXe9PaZSVcf3BghSRruqZgqqy,21,53,400.0, ENG03, Qui đổi TOEIC
3782.0,41A80A04XPvAibaEXe80jwV8UBfNh4Y98jA6nutB,34,40,400.0, ENG03, Qui đổi TOEIC
3783.0,60F1AA72XPvAibaEXe98bEweMyJa5m54twG4wcNy,25,49,400.0, ENG03, Qui đổi TOEIC
3784.0,C60AAA47XPvAibaEXe+k7kwcfMfIzD1Pr6EnLJFI,26,48,400.0, ENG03, Qui đổi TOEIC
3785.0,5F414D7DXPvAibaEXe88ZV91oZ7/pvBrSC5wlGup,27,47,400.0, ENG03, Qui đổi TOEIC
3786.0,803CD5A5XPvAibaEXe/RBAYWwu4rYPCE5IwuQFlQ,27,47,400.0, ENG03, Qui đổi TOEIC
3787.0,4F724719XPvAibaEXe/HavVGti21aPvFJuoe0jCw,30,44,400.0, ENG03, Qui đổi TOEIC
3788.0,FAD799E1XPvAibaEXe+b/3AZFelvLybVE1RUfHmc,34,39,395.0, ENG02, Qui đổi TOEIC
3789.0,28745714XPvAibaEXe/el9TRAKM7gfOI2Nkj3YTT,29,44,395.0, ENG02, Qui đổi TOEIC
3790.0,AD504560XPvAibaEXe9u8ftW5AKWEeonl4RnsS3Q,28,45,395.0, ENG02, Qui đổi TOEIC
3791.0,6E20511AXPvAibaEXe/7NEQj7YafNHn4qqpLucPa,29,44,395.0, ENG02, Qui đổi TOEIC
3792.0,B5A14B20XPvAibaEXe/CLThnKnYPfkCbTL5ZEjt7,25,48,395.0, ENG02, Qui đổi TOEIC
3793.0,61652A74XPvAibaEXe+1xn1m12iBvh2IL/vZ6mnQ,27,46,395.0, ENG02, Qui đổi TOEIC
3794.0,49318D12XPvAibaEXe8blaTjeDit3xlAQOJghcps,30,43,395.0, ENG02, Qui đổi TOEIC
3795.0,66EB0E4FXPvAibaEXe+Dzz08DYrYWVxgTGzK1uC2,32,41,395.0, ENG02, Qui đổi TOEIC
3796.0,D58C1E49XPvAibaEXe+k7kwcfMfIzPoZ5+HHWOjM,30,43,395.0, ENG02, Qui đổi TOEIC
3797.0,D5C6549AXPvAibaEXe8JhJ4J3nSSl1wykanfFCr6,30,43,395.0, ENG02, Qui đổi TOEIC
3798.0,303A0E8EXPvAibaEXe8NShKJ2y7VApnIAwSP7ehi,29,44,395.0, ENG02, Qui đổi TOEIC
3799.0,77658221XPvAibaEXe8Vzfjn3dDTTztaNiicNoDI,37,36,395.0, ENG02, Qui đổi TOEIC
3800.0,0F0B3880XPvAibaEXe8C3lblh2dNnucGR/kirZnP,28,45,395.0, ENG02, Qui đổi TOEIC
3801.0,852208ADXPvAibaEXe8mAGU8TlDzss7DwViJt/jj,24,49,395.0, ENG02, Qui đổi TOEIC
3802.0,E991819BXPvAibaEXe+jRlsyXvmhz9GFYCsCFcJG,25,47,390.0, ENG02, Qui đổi TOEIC
3803.0,0F04DA5EXPvAibaEXe98rLBMbW9WWe80/0gktK2q,37,35,390.0, ENG02, Qui đổi TOEIC
3804.0,8FCF85BCXPvAibaEXe9mu9ZmuYOdkk2F9TU40dG4,35,37,390.0, ENG02, Qui đổi TOEIC
3805.0,EACBAED9XPvAibaEXe/6gqqbvLbYMxyF6EC3RPOZ,33,39,390.0, ENG02, Qui đổi TOEIC
3806.0,0D8E347EXPvAibaEXe/6gqqbvLbYMxirR50rND05,34,38,390.0, ENG02, Qui đổi TOEIC
3807.0,7BEAB732XPvAibaEXe8PcTqQe5AuP71Dl9jFqFw2,26,46,390.0, ENG02, Qui đổi TOEIC
3808.0,F9D14729XPvAibaEXe8C3lblh2dNnnpHHDYTjJ18,27,45,390.0, ENG02, Qui đổi TOEIC
3809.0,2FF2D346XPvAibaEXe+IVHw2W4UqasQiy0d+uqF7,32,40,390.0, ENG02, Qui đổi TOEIC
3810.0,58A754C6XPvAibaEXe8REVTdmhazkY647Lo1etoA,33,39,390.0, ENG02, Qui đổi TOEIC
3811.0,C21EC537XPvAibaEXe//oOov2hCsiYpEF7byrFnU,37,35,390.0, ENG02, Qui đổi TOEIC
3812.0,08E0A92DXPvAibaEXe/PrIR+BvN04TEVtyCQ5wQy,31,41,390.0, ENG02, Qui đổi TOEIC
3813.0,C53BFE49XPvAibaEXe/GIu0V6tRrkw24BUGPXVVI,34,38,390.0, ENG02, Qui đổi TOEIC
3814.0,4E9E2F2AXPvAibaEXe+PYhTHWVfmAjIXHcsObdhW,37,35,390.0, ENG02, Qui đổi TOEIC
3815.0,6A0B3173XPvAibaEXe8C3lblh2dNngefVWO5ag4W,36,36,390.0, ENG02, Qui đổi TOEIC
3816.0,15CDCD20XPvAibaEXe9zkQY6ucuvgJYrkaMd8KRz,30,41,385.0, ENG02, Qui đổi TOEIC
3817.0,E73AF5ACXPvAibaEXe/GgxgRg2iezvQL6L3k8Fl1,28,43,385.0, ENG02, Qui đổi TOEIC
3818.0,216B6058XPvAibaEXe8qxKHWIxudAHPrARlDQkkp,27,44,385.0, ENG02, Qui đổi TOEIC
3819.0,46A72702XPvAibaEXe+LaXEhdAaoNMyRnKWzoZLm,21,50,385.0, ENG02, Qui đổi TOEIC
3820.0,35865CD6XPvAibaEXe/EbCJQv4uheDwpQamyLarT,21,50,385.0, ENG02, Qui đổi TOEIC
3821.0,BCA6C296XPvAibaEXe+dErJK2QKC6b/iZvXnmipz,33,38,385.0, ENG02, Qui đổi TOEIC
3822.0,F6A701BCXPvAibaEXe8xN1Ehxu1cb7IB+nCHVeV4,25,46,385.0, ENG02, Qui đổi TOEIC
3823.0,D9D9A5FCXPvAibaEXe/KP8Z+xE/sY9E1u8kxGshj,31,40,385.0, ENG02, Qui đổi TOEIC
3824.0,C7C6C8DEXPvAibaEXe+dErJK2QKC6dboQe4Tqbjx,33,38,385.0, ENG02, Qui đổi TOEIC
3825.0,4B6900B0XPvAibaEXe83RuGSO94Cq2GZZD1wq+oy,34,37,385.0, ENG02, Qui đổi TOEIC
3826.0,0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,29,42,385.0, ENG02, Qui đổi TOEIC
3827.0,5135E5A2XPvAibaEXe/KP8Z+xE/sY37dNvM38zqE,34,37,385.0, ENG02, Qui đổi TOEIC
3828.0,BB26EC2AXPvAibaEXe93zTruI/+aDLssSxFaYxhG,32,38,380.0, ENG02, Qui đổi TOEIC
3829.0,02FAB066XPvAibaEXe+P3P+fEFRIWPj6XPfklz7k,26,44,380.0, ENG02, Qui đổi TOEIC
3830.0,D5FF0E63XPvAibaEXe9urngX21O5XfaaTCzyOIc1,24,46,380.0, ENG02, Qui đổi TOEIC
